Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price
Europe,Cyprus,Meat,Online,L,3/2/2016,498089492,3/22/2016,4604,421.89
Europe,Moldova ,Snacks,Offline,C,3/1/2015,251907765,4/7/2015,3961,152.58
Europe,Malta,Snacks,Online,L,5/26/2015,339999663,6/13/2015,2311,152.58
Europe,Russia,Cereal,Offline,M,6/29/2012,958366000,8/3/2012,651,205.7
Europe,Norway,Cereal,Online,M,11/4/2015,481114327,11/24/2015,1276,205.7
Europe,Liechtenstein,Cereal,Offline,L,10/16/2014,194785726,11/13/2014,280,205.7
Europe,Andorra,Beverages,Online,C,4/24/2016,443544518,4/28/2016,3534,47.45
Europe,San Marino,Clothes,Online,H,7/30/2013,467138516,8/8/2013,5523,109.28
Europe,Bosnia and Herzegovina,Vegetables,Online,H,11/27/2016,184708344,12/2/2016,8159,154.06
Europe,Bosnia and Herzegovina,Office Supplies,Offline,H,10/19/2015,640394628,11/7/2015,5856,651.21
Europe,Andorra,Vegetables,Offline,L,10/15/2016,403337991,11/24/2016,5529,154.06
Europe,Andorra,Vegetables,Online,C,3/3/2013,967679059,3/19/2013,6592,154.06
Europe,Macedonia,Snacks,Online,L,7/11/2017,125339686,7/24/2017,9653,152.58
Europe,Croatia,Personal Care,Offline,M,3/29/2013,396832883,3/31/2013,523,81.73
Europe,Switzerland,Cosmetics,Offline,M,3/18/2014,209445178,4/20/2014,8337,437.2
Europe,Switzerland,Clothes,Offline,M,5/21/2011,933963048,6/24/2011,9275,109.28
Europe,Greece,Cereal,Online,H,5/5/2015,587598884,6/13/2015,2422,205.7
Europe,Ireland,Personal Care,Online,C,10/3/2014,941524302,10/9/2014,6819,81.73
Europe,Denmark,Cosmetics,Offline,M,7/22/2012,805974042,7/28/2012,4484,437.2
Europe,Estonia,Beverages,Offline,L,2/19/2016,217859160,3/5/2016,8222,47.45
Europe,Andorra,Vegetables,Offline,L,12/15/2013,727426946,2/3/2014,653,154.06
Europe,Belgium,Fruits,Offline,M,5/4/2011,187103450,5/14/2011,6924,9.33
Europe,Romania,Cereal,Online,H,3/14/2016,572634732,4/1/2016,4197,205.7
Europe,Serbia,Vegetables,Online,C,8/31/2014,285343968,9/5/2014,8476,154.06
Europe,Slovenia,Vegetables,Offline,M,4/21/2013,886763894,5/27/2013,1997,154.06
Europe,Moldova ,Beverages,Offline,C,11/4/2013,436606395,12/3/2013,389,47.45
Europe,Kosovo,Cosmetics,Online,L,9/26/2010,845738112,10/23/2010,1557,437.2
Europe,Belarus,Fruits,Online,C,6/24/2014,669353473,7/7/2014,5422,9.33
Europe,Belgium,Cosmetics,Online,M,9/29/2015,147826898,11/5/2015,4119,437.2
Europe,Spain,Cosmetics,Online,C,3/2/2011,832057130,4/2/2011,3050,437.2
Europe,Lithuania,Office Supplies,Online,H,8/23/2011,212106788,9/26/2011,5967,651.21
Europe,Russia,Personal Care,Online,M,9/14/2014,371814954,10/8/2014,7162,81.73
Europe,Ireland,Fruits,Online,L,9/19/2016,548015487,10/9/2016,8815,9.33
Europe,Spain,Vegetables,Offline,M,4/14/2011,305569112,6/3/2011,3545,154.06
Europe,Slovakia,Snacks,Offline,C,11/16/2016,536095750,12/26/2016,1500,152.58
Europe,Armenia,Household,Offline,L,9/9/2015,621577537,9/16/2015,7461,668.27
Europe,Bulgaria,Cosmetics,Offline,H,5/6/2017,826968657,6/15/2017,7258,437.2
Europe,Montenegro,Household,Offline,L,11/25/2010,546544349,12/12/2010,3473,668.27
Europe,Luxembourg,Household,Offline,C,9/5/2016,463591134,10/1/2016,5773,668.27
Europe,Macedonia,Office Supplies,Offline,C,12/17/2015,696839892,1/2/2016,9264,651.21
Europe,United Kingdom,Personal Care,Offline,M,9/22/2011,509380948,9/27/2011,5997,81.73
Europe,Russia,Clothes,Offline,M,7/28/2011,221628844,9/1/2011,3755,109.28
Europe,Estonia,Beverages,Online,H,2/29/2016,650208079,3/19/2016,9875,47.45
Europe,Moldova ,Meat,Offline,L,6/14/2010,229105556,8/3/2010,6280,421.89
Europe,Ukraine,Office Supplies,Offline,M,3/11/2016,660481584,4/20/2016,33,651.21
Europe,Kosovo,Office Supplies,Offline,H,8/3/2014,168487203,9/21/2014,7962,651.21
Europe,Russia,Meat,Online,M,12/20/2010,609952628,1/31/2011,7392,421.89
Europe,Slovakia,Baby Food,Offline,H,5/30/2012,891808593,6/11/2012,4835,255.28
Europe,San Marino,Fruits,Online,L,7/10/2017,765734040,8/4/2017,6574,9.33
Europe,San Marino,Cereal,Offline,L,5/18/2012,125349128,6/6/2012,2447,205.7
Europe,Netherlands,Vegetables,Offline,H,3/12/2017,688698422,4/1/2017,22,154.06
Europe,France,Household,Online,L,6/16/2011,367328155,7/30/2011,9419,668.27
Europe,Belgium,Cereal,Offline,L,11/14/2012,495450627,12/26/2012,3705,205.7
Europe,Belarus,Personal Care,Online,M,7/24/2013,638856971,8/21/2013,829,81.73
Europe,Slovakia,Vegetables,Offline,M,6/1/2016,936664998,7/5/2016,8843,154.06
Europe,Belgium,Cosmetics,Offline,C,5/21/2011,695059764,6/29/2011,2485,437.2
Europe,Belarus,Beverages,Online,H,3/8/2010,681713092,3/22/2010,2908,47.45
Europe,Denmark,Beverages,Offline,H,9/26/2010,511155498,11/4/2010,1126,47.45
Europe,France,Personal Care,Online,H,10/16/2010,762655293,11/11/2010,5504,81.73
Europe,Romania,Personal Care,Offline,L,1/14/2015,119935786,1/27/2015,519,81.73
Europe,Czech Republic,Snacks,Online,M,8/31/2010,755605590,9/11/2010,9340,152.58
Europe,Moldova ,Meat,Online,M,6/13/2010,907047402,8/1/2010,4338,421.89
Europe,Norway,Fruits,Offline,L,8/12/2013,638937652,9/6/2013,4705,9.33
Europe,France,Cereal,Offline,H,2/26/2016,449206340,4/3/2016,8993,205.7
Europe,Romania,Beverages,Online,L,7/10/2010,864071118,7/18/2010,6700,47.45
Europe,Russia,Office Supplies,Online,C,12/16/2010,253211104,12/27/2010,9648,651.21
Europe,Belgium,Fruits,Online,M,11/10/2013,609939754,11/30/2013,3582,9.33
Europe,Lithuania,Cereal,Offline,M,2/6/2014,907691991,3/9/2014,5086,205.7
Europe,Georgia,Fruits,Offline,C,1/28/2017,460693061,2/25/2017,8169,9.33
Europe,Switzerland,Office Supplies,Offline,H,4/5/2013,424541604,5/17/2013,150,651.21
Europe,Czech Republic,Household,Online,L,8/25/2014,571161448,9/30/2014,8220,668.27
Europe,Netherlands,Beverages,Online,H,2/4/2011,985039174,3/10/2011,3836,47.45
Europe,Romania,Clothes,Online,H,11/16/2015,522323358,11/20/2015,5944,109.28
Europe,Latvia,Vegetables,Offline,M,10/5/2016,486461150,11/13/2016,3519,154.06
Europe,Slovenia,Cosmetics,Online,M,1/24/2017,949912965,3/6/2017,9210,437.2
Europe,France,Fruits,Online,L,4/20/2013,103499639,6/6/2013,6698,9.33
Europe,Slovakia,Personal Care,Offline,C,12/23/2016,877687728,2/7/2017,6158,81.73
Europe,Greece,Baby Food,Offline,H,1/15/2015,288073384,2/16/2015,6171,255.28
Europe,Latvia,Household,Online,H,8/3/2016,607756221,8/11/2016,7426,668.27
Europe,Liechtenstein,Household,Online,H,2/13/2017,291179597,2/20/2017,5368,668.27
Europe,San Marino,Fruits,Online,L,10/25/2010,875220096,11/6/2010,5930,9.33
Europe,Greece,Household,Offline,C,3/11/2016,799848306,4/23/2016,1743,668.27
Europe,Czech Republic,Meat,Offline,M,12/5/2011,693583905,1/6/2012,5745,421.89
Europe,Sweden,Meat,Online,C,1/18/2015,437083184,2/19/2015,1482,421.89
Europe,Macedonia,Vegetables,Offline,C,7/10/2017,759594142,7/12/2017,9641,154.06
Europe,Denmark,Household,Online,L,5/16/2010,702815854,6/6/2010,7684,668.27
Europe,Sweden,Snacks,Online,C,6/1/2013,971899354,6/1/2013,5471,152.58
Europe,Czech Republic,Office Supplies,Online,M,2/16/2010,521681344,4/3/2010,5957,651.21
Europe,Iceland,Office Supplies,Offline,L,1/18/2012,239554154,2/13/2012,8253,651.21
Europe,Lithuania,Office Supplies,Online,M,4/17/2011,982566821,6/5/2011,2212,651.21
Europe,United Kingdom,Cosmetics,Online,C,5/5/2017,887501180,6/20/2017,176,437.2
Europe,Macedonia,Fruits,Online,H,10/25/2010,278513133,11/5/2010,7080,9.33
Europe,Albania,Baby Food,Offline,L,5/18/2012,152191388,6/22/2012,5669,255.28
Europe,Croatia,Personal Care,Offline,C,5/5/2014,309655511,5/21/2014,2802,81.73
Europe,Luxembourg,Meat,Offline,M,12/18/2010,469129359,1/26/2011,4657,421.89
Europe,Armenia,Snacks,Online,L,6/16/2017,951698243,7/3/2017,7514,152.58
Europe,Malta,Snacks,Online,L,1/27/2012,981808078,1/28/2012,7683,152.58
Europe,Cyprus,Cereal,Online,M,3/27/2013,833706796,4/3/2013,1223,205.7
Europe,Croatia,Office Supplies,Online,H,6/9/2010,650078475,6/18/2010,1522,651.21
Europe,Sweden,Snacks,Offline,H,10/27/2012,507531726,11/11/2012,8771,152.58
Europe,Netherlands,Personal Care,Online,C,3/10/2012,544741475,3/25/2012,9963,81.73
Europe,Italy,Baby Food,Online,H,1/15/2011,926826655,2/16/2011,7458,255.28
Europe,Czech Republic,Household,Online,L,2/21/2011,759086453,2/27/2011,9405,668.27
Europe,Germany,Baby Food,Offline,C,11/1/2014,523899209,11/16/2014,2273,255.28
Europe,Albania,Clothes,Online,M,4/7/2011,647943866,4/18/2011,9843,109.28
Europe,Romania,Cereal,Offline,C,9/29/2012,812632358,10/17/2012,4828,205.7
Europe,Belarus,Cosmetics,Online,L,10/17/2014,231861150,11/1/2014,1722,437.2
Europe,Andorra,Snacks,Online,M,5/3/2010,348080623,5/19/2010,3646,152.58
Europe,Germany,Office Supplies,Online,L,9/11/2013,368865811,10/16/2013,4445,651.21
Europe,Denmark,Personal Care,Online,L,2/4/2016,478840672,2/9/2016,8451,81.73
Europe,Sweden,Cereal,Online,L,7/19/2010,772643411,8/25/2010,1210,205.7
Europe,Poland,Beverages,Online,M,8/22/2013,742843854,9/4/2013,2859,47.45
Europe,Serbia,Beverages,Offline,C,12/23/2012,308582627,2/9/2013,5312,47.45
Europe,Latvia,Personal Care,Online,L,3/29/2011,140499961,4/30/2011,5915,81.73
Europe,Liechtenstein,Cereal,Online,M,12/13/2010,856648051,12/23/2010,50,205.7
Europe,Slovakia,Cosmetics,Offline,H,6/13/2012,780899035,7/30/2012,4233,437.2
Europe,Monaco,Meat,Offline,L,7/15/2013,177147090,8/17/2013,615,421.89
Europe,Portugal,Office Supplies,Offline,C,2/17/2012,775849616,3/5/2012,9997,651.21
Europe,Macedonia,Meat,Online,C,12/14/2013,979200112,12/30/2013,5928,421.89
Europe,Vatican City,Snacks,Offline,M,10/18/2014,429123675,11/11/2014,6086,152.58
Europe,San Marino,Vegetables,Offline,L,2/19/2012,515771901,3/19/2012,7222,154.06
Europe,Ukraine,Cereal,Online,C,8/7/2012,626109397,9/15/2012,8539,205.7
Europe,Czech Republic,Household,Offline,H,12/5/2012,574247491,12/17/2012,1448,668.27
Europe,Russia,Snacks,Online,M,1/5/2013,941933286,2/8/2013,7846,152.58
Europe,France,Cereal,Offline,L,8/28/2010,797718417,10/15/2010,1462,205.7
Europe,Estonia,Cereal,Online,C,10/14/2013,220607459,10/17/2013,1504,205.7
Europe,Ireland,Baby Food,Offline,L,7/19/2010,629301440,7/29/2010,3135,255.28
Europe,Macedonia,Clothes,Offline,H,8/1/2016,431432092,9/13/2016,9198,109.28
Europe,Andorra,Baby Food,Online,H,9/27/2010,442318427,10/8/2010,707,255.28
Europe,Austria,Cosmetics,Offline,L,7/24/2010,540982520,9/1/2010,7604,437.2
Europe,Iceland,Clothes,Offline,C,11/11/2010,563939225,12/19/2010,1004,109.28
Europe,Austria,Cereal,Online,H,12/24/2015,323293578,2/2/2016,8609,205.7
Europe,Estonia,Snacks,Online,L,7/22/2015,507040774,7/25/2015,3488,152.58
Europe,Greece,Office Supplies,Offline,M,4/2/2013,516599738,5/9/2013,2197,651.21
Europe,Belarus,Clothes,Online,H,7/22/2016,383611094,8/26/2016,7902,109.28
Europe,San Marino,Baby Food,Offline,M,6/3/2016,412416303,6/11/2016,2004,255.28
Europe,Croatia,Cosmetics,Offline,M,2/15/2012,364715468,2/19/2012,6267,437.2
Europe,Netherlands,Personal Care,Offline,H,5/8/2010,392752492,6/3/2010,3045,81.73
Europe,Hungary,Fruits,Offline,H,1/4/2014,633992946,1/6/2014,1456,9.33
Europe,San Marino,Clothes,Online,C,10/30/2011,937875640,11/30/2011,7098,109.28
Europe,Belarus,Vegetables,Online,C,8/12/2016,614054477,8/16/2016,1220,154.06
Europe,Sweden,Baby Food,Offline,H,3/29/2011,369170081,4/3/2011,4486,255.28
Europe,Albania,Clothes,Offline,C,1/16/2016,357930982,3/5/2016,8586,109.28
Europe,Russia,Office Supplies,Offline,M,3/15/2013,586812674,3/31/2013,9766,651.21
Europe,Sweden,Fruits,Online,L,4/11/2016,311221492,5/7/2016,6210,9.33
Europe,Sweden,Snacks,Online,M,5/28/2012,274989354,7/10/2012,4316,152.58
Europe,Cyprus,Office Supplies,Offline,L,5/8/2013,897785842,5/12/2013,3636,651.21
Europe,Romania,Meat,Online,H,5/22/2017,929812705,5/25/2017,1097,421.89
Europe,Ukraine,Cosmetics,Online,H,1/29/2012,202047002,3/6/2012,9053,437.2
Europe,Kosovo,Fruits,Online,L,8/27/2011,919922006,9/18/2011,4219,9.33
Europe,Moldova ,Beverages,Offline,H,6/17/2013,243226420,7/3/2013,4958,47.45
Europe,United Kingdom,Clothes,Online,M,11/13/2016,249765861,11/24/2016,123,109.28
Europe,Romania,Beverages,Online,H,5/31/2016,253055322,6/12/2016,3548,47.45
Europe,Montenegro,Beverages,Offline,C,8/6/2016,243340575,9/4/2016,8739,47.45
Europe,Czech Republic,Household,Offline,H,11/6/2014,988599860,12/11/2014,7522,668.27
Europe,Cyprus,Snacks,Online,M,4/18/2011,581193768,4/24/2011,7006,152.58
Europe,Serbia,Cereal,Offline,C,8/11/2016,100983083,8/11/2016,1993,205.7
Europe,Latvia,Personal Care,Offline,L,9/13/2012,936411798,9/17/2012,3915,81.73
Europe,Bosnia and Herzegovina,Household,Offline,M,6/22/2015,261640536,8/1/2015,4104,668.27
Europe,Finland,Baby Food,Offline,L,4/21/2017,564173543,4/26/2017,343,255.28
Europe,Ukraine,Cereal,Offline,C,10/10/2011,580463349,11/8/2011,859,205.7
Europe,France,Office Supplies,Offline,M,11/4/2013,428419864,12/5/2013,7813,651.21
Europe,Portugal,Baby Food,Offline,C,1/11/2010,479171121,1/27/2010,6238,255.28
Europe,Lithuania,Personal Care,Online,H,5/13/2015,120419871,6/26/2015,3771,81.73
Europe,Italy,Clothes,Offline,M,9/11/2012,602301251,9/27/2012,3180,109.28
Europe,Denmark,Baby Food,Online,M,12/9/2012,471484124,1/24/2013,1485,255.28
Europe,Hungary,Snacks,Offline,M,2/1/2017,291611325,2/10/2017,3126,152.58
Europe,Slovenia,Vegetables,Offline,M,2/10/2013,691383635,3/19/2013,4637,154.06
Europe,Kosovo,Snacks,Online,H,2/5/2013,783913838,3/9/2013,6380,152.58
Europe,Macedonia,Clothes,Online,C,3/14/2013,799109733,4/29/2013,3183,109.28
Europe,Denmark,Beverages,Online,L,11/21/2016,223199975,1/4/2017,8687,47.45
Europe,Georgia,Cereal,Offline,H,11/30/2016,391849982,12/11/2016,5972,205.7
Europe,Croatia,Clothes,Online,H,1/13/2014,906508815,1/23/2014,4958,109.28
Europe,Greece,Cereal,Offline,M,10/10/2013,524844634,10/13/2013,2045,205.7
Europe,Iceland,Fruits,Online,H,10/21/2014,640476596,10/24/2014,112,9.33
Europe,Ukraine,Meat,Online,M,8/20/2012,733636796,9/15/2012,8286,421.89
Europe,Bosnia and Herzegovina,Snacks,Online,L,12/24/2012,183778369,1/7/2013,2958,152.58
Europe,Luxembourg,Snacks,Offline,M,4/22/2017,594991052,6/6/2017,9929,152.58
Europe,Albania,Office Supplies,Online,H,7/13/2015,246922719,7/29/2015,8775,651.21
Europe,Slovakia,Snacks,Offline,L,10/10/2013,315066277,11/28/2013,3968,152.58
Europe,Sweden,Household,Offline,C,10/9/2010,766118133,10/10/2010,235,668.27
Europe,Russia,Clothes,Offline,L,7/9/2010,138820683,7/9/2010,8980,109.28
Europe,Luxembourg,Cereal,Online,M,12/18/2012,733648812,12/24/2012,1842,205.7
Europe,Kosovo,Office Supplies,Online,C,2/16/2015,580782210,2/20/2015,5217,651.21
Europe,Hungary,Baby Food,Offline,C,1/1/2010,279703605,1/10/2010,9367,255.28
Europe,Poland,Baby Food,Offline,H,2/20/2016,645956456,4/8/2016,1725,255.28
Europe,Montenegro,Clothes,Offline,M,11/19/2011,526350104,12/4/2011,7547,109.28
Europe,Andorra,Meat,Online,L,2/26/2015,212903726,2/26/2015,1798,421.89
Europe,Finland,Vegetables,Online,C,6/21/2017,680325210,7/23/2017,2203,154.06
Europe,Slovenia,Beverages,Online,M,2/3/2011,263882005,2/27/2011,7404,47.45
Europe,Slovenia,Fruits,Offline,L,5/28/2016,295168149,7/16/2016,5669,9.33
Europe,Greece,Meat,Offline,C,9/12/2016,645111024,9/26/2016,1543,421.89
Europe,Switzerland,Baby Food,Offline,M,8/11/2014,850562655,9/25/2014,9246,255.28
Europe,Ireland,Personal Care,Offline,L,1/5/2014,702357947,2/4/2014,2179,81.73
Europe,Montenegro,Clothes,Online,L,5/13/2017,102230632,6/13/2017,1171,109.28
Europe,Armenia,Clothes,Online,L,1/3/2010,231450879,2/22/2010,313,109.28
Europe,Poland,Clothes,Online,M,10/1/2010,880176818,10/15/2010,2735,109.28
Europe,Italy,Clothes,Online,H,6/10/2011,755318915,6/25/2011,4507,109.28
Europe,Andorra,Beverages,Online,H,11/25/2012,378873240,11/28/2012,5866,47.45
Europe,Cyprus,Fruits,Online,L,11/27/2011,264856183,12/23/2011,5685,9.33
Europe,Czech Republic,Cereal,Online,C,8/2/2014,118659913,8/17/2014,2960,205.7
Europe,San Marino,Baby Food,Online,L,10/18/2012,667324435,10/31/2012,4985,255.28
Europe,Poland,Baby Food,Online,C,9/26/2011,685233008,10/17/2011,4529,255.28
Europe,Monaco,Beverages,Online,H,3/14/2013,757468974,3/23/2013,757,47.45
Europe,Belgium,Meat,Online,H,9/23/2015,512714612,10/9/2015,2502,421.89
Europe,Georgia,Meat,Offline,M,2/11/2010,516485583,3/6/2010,8416,421.89
Europe,Kosovo,Vegetables,Online,H,11/7/2014,491547477,11/7/2014,8676,154.06
Europe,Bulgaria,Fruits,Offline,C,10/8/2013,911891257,11/1/2013,7742,9.33
Europe,Russia,Snacks,Offline,L,11/29/2015,214033257,12/3/2015,6052,152.58
Europe,Ukraine,Cereal,Online,H,12/14/2015,504024684,1/14/2016,959,205.7
Europe,Lithuania,Vegetables,Online,L,7/17/2016,386601865,7/26/2016,2938,154.06
Europe,Sweden,Cosmetics,Offline,C,1/16/2010,336813628,2/23/2010,9492,437.2
Europe,Belgium,Fruits,Online,C,7/24/2015,309188163,8/12/2015,4503,9.33
Europe,Kosovo,Office Supplies,Offline,M,8/1/2012,760280358,8/21/2012,2708,651.21
Europe,Slovakia,Beverages,Offline,M,9/15/2015,495593106,10/8/2015,5868,47.45
Europe,Cyprus,Clothes,Offline,L,1/9/2013,209598815,1/11/2013,3802,109.28
Europe,Georgia,Meat,Online,H,8/23/2012,483438193,9/26/2012,8959,421.89
Europe,Switzerland,Vegetables,Online,L,10/15/2016,819037473,10/15/2016,244,154.06
Europe,Liechtenstein,Fruits,Offline,H,4/26/2011,974420630,6/15/2011,1573,9.33
Europe,Russia,Beverages,Offline,L,8/7/2012,534641349,8/27/2012,1111,47.45
Europe,Belgium,Snacks,Online,L,8/5/2013,921133935,8/11/2013,2856,152.58
Europe,San Marino,Meat,Offline,L,3/23/2012,456934964,5/5/2012,6065,421.89
Europe,Bulgaria,Fruits,Online,L,8/31/2010,468803632,10/2/2010,8267,9.33
Europe,Finland,Baby Food,Online,M,10/13/2010,646981704,11/23/2010,5118,255.28
Europe,Finland,Vegetables,Online,L,8/22/2015,972452533,10/4/2015,9169,154.06
Europe,Austria,Personal Care,Offline,M,5/10/2010,535740411,6/7/2010,6348,81.73
Europe,Ireland,Personal Care,Offline,H,2/26/2017,309285581,4/17/2017,3331,81.73
Europe,Andorra,Baby Food,Offline,C,3/7/2013,380733191,4/13/2013,6267,255.28
Europe,Kosovo,Fruits,Online,L,6/11/2012,989102828,7/8/2012,6362,9.33
Europe,Latvia,Beverages,Online,M,5/2/2012,862326610,5/28/2012,461,47.45
Europe,Sweden,Meat,Online,H,1/4/2013,152411115,2/21/2013,691,421.89
Europe,Ukraine,Office Supplies,Offline,C,9/16/2016,862485826,10/27/2016,7577,651.21
Europe,Vatican City,Fruits,Offline,M,7/25/2016,299739491,9/1/2016,8431,9.33
Europe,France,Meat,Offline,L,7/17/2011,633312737,8/11/2011,167,421.89
Europe,Norway,Office Supplies,Offline,C,12/14/2012,884192836,1/15/2013,1164,651.21
Europe,Iceland,Meat,Online,M,7/9/2015,578356206,7/15/2015,7309,421.89
Europe,Luxembourg,Personal Care,Online,L,5/17/2011,194858253,5/22/2011,1742,81.73
Europe,Macedonia,Cereal,Offline,L,11/28/2010,988614022,1/11/2011,1713,205.7
Europe,Russia,Cereal,Online,L,1/10/2014,279338395,2/24/2014,1293,205.7
Europe,Estonia,Baby Food,Offline,M,1/2/2014,123086202,2/20/2014,2797,255.28
Europe,Luxembourg,Meat,Online,M,12/19/2015,216278588,12/19/2015,495,421.89
Europe,Romania,Baby Food,Offline,H,6/23/2015,693831098,7/14/2015,8895,255.28
Europe,Macedonia,Cereal,Online,C,9/1/2010,963219296,9/18/2010,6850,205.7
Europe,Austria,Vegetables,Offline,M,11/12/2016,468320834,12/21/2016,5397,154.06
Europe,Iceland,Cereal,Online,M,6/15/2010,203955876,7/18/2010,3931,205.7
Europe,Moldova ,Snacks,Offline,H,1/11/2016,583451974,2/5/2016,5260,152.58
Europe,Luxembourg,Clothes,Online,M,1/30/2013,250848186,3/7/2013,407,109.28
Europe,Albania,Meat,Online,C,11/12/2010,863138997,12/21/2010,865,421.89
Europe,Serbia,Household,Online,M,9/23/2013,266614854,10/10/2013,6115,668.27
Europe,Andorra,Household,Offline,L,8/14/2016,834065997,9/14/2016,7518,668.27
Europe,Lithuania,Fruits,Offline,M,4/14/2010,879845082,5/1/2010,4567,9.33
Europe,Slovakia,Cosmetics,Offline,M,11/27/2011,146545875,1/7/2012,5036,437.2
Europe,Romania,Baby Food,Offline,C,8/30/2014,414359509,9/11/2014,7042,255.28
Europe,Malta,Baby Food,Offline,L,8/21/2011,276850593,9/3/2011,5097,255.28
Europe,Andorra,Cereal,Online,L,4/5/2011,556947886,5/17/2011,2111,205.7
Europe,United Kingdom,Household,Online,C,3/23/2012,548403012,4/4/2012,3493,668.27
Europe,United Kingdom,Vegetables,Online,L,9/7/2010,652252137,9/26/2010,4757,154.06
Europe,Malta,Cosmetics,Online,M,3/29/2014,284108436,4/3/2014,2854,437.2
Europe,Norway,Vegetables,Offline,H,7/5/2012,416682088,8/14/2012,4344,154.06
Europe,Cyprus,Vegetables,Offline,M,12/8/2010,579094779,12/11/2010,5869,154.06
Europe,Czech Republic,Fruits,Online,M,11/1/2012,192589318,12/16/2012,314,9.33
Europe,Belarus,Household,Offline,M,2/12/2015,785364806,3/21/2015,5754,668.27
Europe,Russia,Baby Food,Offline,M,12/24/2011,450550019,1/2/2012,6618,255.28
Europe,Bulgaria,Vegetables,Offline,C,1/26/2010,817061221,2/21/2010,5427,154.06
Europe,Slovakia,Office Supplies,Online,H,2/20/2012,168319404,3/10/2012,8307,651.21
Europe,Croatia,Clothes,Online,C,6/9/2016,781083571,6/18/2016,8841,109.28
Europe,Ukraine,Cereal,Offline,M,3/21/2011,401993882,4/11/2011,7778,205.7
Europe,France,Office Supplies,Online,L,1/19/2012,391200673,2/13/2012,3827,651.21
Europe,San Marino,Vegetables,Offline,M,9/30/2013,408540618,11/13/2013,5102,154.06
Europe,San Marino,Personal Care,Online,L,7/17/2016,239048612,7/26/2016,8651,81.73
Europe,Vatican City,Cosmetics,Offline,C,5/24/2012,292424571,6/5/2012,3784,437.2
Europe,Bosnia and Herzegovina,Beverages,Online,M,8/28/2015,231341445,10/7/2015,7929,47.45
Europe,Portugal,Office Supplies,Online,M,2/9/2013,533597218,2/24/2013,2130,651.21
Europe,Romania,Meat,Offline,C,1/16/2016,682162415,2/26/2016,5873,421.89
Europe,Iceland,Vegetables,Offline,C,2/13/2015,706176555,2/26/2015,2190,154.06
Europe,Luxembourg,Office Supplies,Offline,H,9/17/2011,339786803,10/25/2011,9321,651.21
Europe,Malta,Personal Care,Offline,C,4/13/2017,274694526,5/11/2017,7069,81.73
Europe,France,Clothes,Online,M,4/15/2014,633806264,4/26/2014,6213,109.28
Europe,Spain,Personal Care,Online,C,12/8/2013,955466639,1/27/2014,2666,81.73
Europe,Norway,Office Supplies,Online,L,1/30/2012,330590474,3/14/2012,7923,651.21
Europe,Malta,Cosmetics,Offline,C,11/26/2015,819516837,12/25/2015,2098,437.2
Europe,Kosovo,Snacks,Offline,C,7/13/2011,499101436,8/28/2011,4061,152.58
Europe,Andorra,Clothes,Online,C,6/20/2017,190002810,8/5/2017,4909,109.28
Europe,Macedonia,Beverages,Offline,M,12/17/2015,653152501,12/22/2015,1194,47.45
Europe,Austria,Vegetables,Offline,C,5/9/2014,489600837,6/9/2014,2622,154.06
Europe,Montenegro,Baby Food,Online,M,1/5/2016,750959146,1/25/2016,4354,255.28
Europe,Bosnia and Herzegovina,Personal Care,Offline,L,1/12/2010,356413495,1/18/2010,9528,81.73
Europe,Bosnia and Herzegovina,Office Supplies,Offline,L,11/30/2015,288656175,12/30/2015,8632,651.21
Europe,Russia,Cosmetics,Offline,C,7/28/2015,659671771,7/29/2015,391,437.2
Europe,Netherlands,Clothes,Offline,H,7/26/2016,513611114,9/5/2016,7797,109.28
Europe,Russia,Beverages,Offline,M,4/21/2014,543322694,6/1/2014,114,47.45
Europe,Monaco,Vegetables,Offline,C,11/6/2012,671616399,12/10/2012,5072,154.06
Europe,Macedonia,Beverages,Offline,L,4/30/2015,212319648,5/15/2015,8957,47.45
Europe,Monaco,Household,Online,L,4/30/2014,971578347,6/16/2014,478,668.27
Europe,Italy,Fruits,Offline,L,11/17/2016,704233348,11/26/2016,7152,9.33
Europe,Bulgaria,Snacks,Online,C,5/31/2010,768230426,6/22/2010,5310,152.58
Europe,Luxembourg,Fruits,Offline,M,12/31/2016,707661855,1/26/2017,1723,9.33
Europe,Hungary,Fruits,Offline,M,9/8/2011,628595054,10/21/2011,4100,9.33
Europe,Greece,Beverages,Offline,H,2/20/2010,795141351,2/24/2010,8850,47.45
Europe,Belgium,Meat,Offline,M,3/22/2015,164259612,4/29/2015,6924,421.89
Europe,Norway,Snacks,Online,H,11/15/2016,750439441,12/29/2016,562,152.58
Europe,Armenia,Fruits,Offline,C,11/29/2014,362258565,12/14/2014,9214,9.33
Europe,Slovakia,Cereal,Online,H,1/14/2015,209357202,1/22/2015,2303,205.7
Europe,Portugal,Cosmetics,Offline,L,3/20/2014,450041043,4/16/2014,6000,437.2
Europe,Slovakia,Office Supplies,Online,H,3/15/2015,103450715,4/18/2015,2220,651.21
Europe,Luxembourg,Fruits,Online,M,9/25/2016,384601581,10/19/2016,1009,9.33
Europe,Denmark,Vegetables,Online,L,8/25/2015,186079490,8/29/2015,3911,154.06
Europe,Bulgaria,Office Supplies,Online,M,5/22/2012,513026177,6/5/2012,4701,651.21
Europe,Malta,Baby Food,Offline,L,3/16/2010,222720611,4/1/2010,6833,255.28
